split,image_id,true_label,resnet_probability,resnet_label,densenet_probability,densenet_label,efficientnet_probability,efficientnet_label,gel_probability,gel_label
train,IMG0002379.jpg,Fractured,0.7908,Fractured,0.9988,Fractured,0.6575,Fractured,0.8457,Fractured
train,IMG0002380.jpg,Fractured,0.9586,Fractured,0.9994,Fractured,0.6823,Fractured,0.9043,Fractured
train,IMG0002381.jpg,Fractured,0.9046,Fractured,0.9881,Fractured,0.7037,Fractured,0.8883,Fractured
train,IMG0002382.jpg,Fractured,0.8865,Fractured,0.9942,Fractured,0.8791,Fractured,0.9309,Fractured
train,IMG0002383.jpg,Fractured,0.9661,Fractured,0.9928,Fractured,0.9236,Fractured,0.9665,Fractured
train,IMG0002384.jpg,Fractured,0.9787,Fractured,0.9920,Fractured,0.8663,Fractured,0.9552,Fractured
train,IMG0002385.jpg,Fractured,0.7667,Fractured,0.9986,Fractured,0.9063,Fractured,0.9029,Fractured
train,IMG0002386.jpg,Fractured,0.6407,Fractured,0.8788,Fractured,0.6488,Fractured,0.7454,Fractured
train,IMG0002387.jpg,Fractured,0.8662,Fractured,0.9945,Fractured,0.9759,Fractured,0.9500,Fractured
train,IMG0002388.jpg,Fractured,0.4783,Non_fractured,0.9997,Fractured,0.4418,Non_fractured,0.5611,Fractured
train,IMG0002389.jpg,Fractured,0.5997,Fractured,0.9977,Fractured,0.7892,Fractured,0.8204,Fractured
train,IMG0002390.jpg,Fractured,0.9850,Fractured,0.9997,Fractured,0.3312,Non_fractured,0.9241,Fractured
train,IMG0002391.jpg,Fractured,0.8178,Fractured,0.9978,Fractured,0.9328,Fractured,0.9252,Fractured
train,IMG0002392.jpg,Fractured,0.9946,Fractured,0.9998,Fractured,0.9954,Fractured,0.9970,Fractured
train,IMG0002393.jpg,Fractured,0.9819,Fractured,0.9959,Fractured,0.9112,Fractured,0.9696,Fractured
train,IMG0002394.jpg,Fractured,0.9942,Fractured,0.9998,Fractured,0.9889,Fractured,0.9952,Fractured
train,IMG0002395.jpg,Fractured,0.7809,Fractured,0.9998,Fractured,0.9739,Fractured,0.9253,Fractured
train,IMG0002396.jpg,Fractured,0.4734,Non_fractured,0.9955,Fractured,0.9678,Fractured,0.9631,Fractured
train,IMG0002397.jpg,Fractured,0.9914,Fractured,0.9997,Fractured,0.9861,Fractured,0.9936,Fractured
train,IMG0002398.jpg,Fractured,0.3468,Non_fractured,0.9996,Fractured,0.9822,Fractured,0.9407,Fractured
train,IMG0002399.jpg,Fractured,0.9083,Fractured,0.9987,Fractured,0.9556,Fractured,0.9595,Fractured
train,IMG0002400.jpg,Fractured,0.9985,Fractured,0.9995,Fractured,0.9719,Fractured,0.9920,Fractured
train,IMG0002401.jpg,Fractured,0.9989,Fractured,0.9979,Fractured,0.9908,Fractured,0.9964,Fractured
train,IMG0002402.jpg,Fractured,0.1015,Non_fractured,1.0000,Fractured,0.3803,Non_fractured,0.5503,Fractured
train,IMG0002403.jpg,Fractured,0.8848,Fractured,0.9972,Fractured,0.8911,Fractured,0.9348,Fractured
train,IMG0002404.jpg,Fractured,0.9846,Fractured,0.9991,Fractured,0.9916,Fractured,0.9927,Fractured
train,IMG0002405.jpg,Fractured,1.0000,Fractured,1.0000,Fractured,0.9915,Fractured,0.9978,Fractured
train,IMG0002406.jpg,Fractured,0.4649,Non_fractured,0.9963,Fractured,0.8288,Fractured,0.8535,Fractured
train,IMG0002407.jpg,Fractured,0.6244,Fractured,0.9895,Fractured,0.5269,Fractured,0.6556,Fractured
train,IMG0002408.jpg,Fractured,0.6830,Fractured,0.8678,Fractured,0.7002,Fractured,0.7671,Fractured
train,IMG0002409.jpg,Fractured,0.8734,Fractured,0.9987,Fractured,0.6694,Fractured,0.8743,Fractured
train,IMG0002410.jpg,Fractured,0.9747,Fractured,0.9978,Fractured,0.9045,Fractured,0.9664,Fractured
train,IMG0002411.jpg,Fractured,0.6898,Fractured,0.9975,Fractured,0.9552,Fractured,0.8913,Fractured
train,IMG0002412.jpg,Fractured,0.9526,Fractured,0.9991,Fractured,0.8913,Fractured,0.9567,Fractured
train,IMG0002413.jpg,Fractured,0.6879,Fractured,0.9866,Fractured,0.9174,Fractured,0.8762,Fractured
train,IMG0002414.jpg,Fractured,0.8800,Fractured,0.9997,Fractured,0.6363,Fractured,0.8682,Fractured
train,IMG0002415.jpg,Fractured,0.9359,Fractured,0.6684,Fractured,0.9490,Fractured,0.8241,Fractured
train,IMG0002416.jpg,Fractured,0.9569,Fractured,0.9994,Fractured,0.5785,Fractured,0.9680,Fractured
train,IMG0002417.jpg,Fractured,0.9969,Fractured,0.9978,Fractured,0.9632,Fractured,0.9885,Fractured
train,IMG0002418.jpg,Fractured,0.9985,Fractured,0.9995,Fractured,0.9981,Fractured,0.9988,Fractured
train,IMG0002419.jpg,Fractured,0.8444,Fractured,0.9440,Fractured,0.3471,Non_fractured,0.8443,Fractured
train,IMG0002420.jpg,Fractured,0.9137,Fractured,0.9963,Fractured,0.8456,Fractured,0.9316,Fractured
train,IMG0002421.jpg,Fractured,0.9990,Fractured,1.0000,Fractured,0.9891,Fractured,0.9968,Fractured
train,IMG0002422.jpg,Fractured,0.8059,Fractured,1.0000,Fractured,0.8018,Fractured,0.8884,Fractured
train,IMG0002423.jpg,Fractured,0.3652,Non_fractured,0.9973,Fractured,0.3121,Non_fractured,0.5380,Fractured
train,IMG0002424.jpg,Fractured,0.2567,Non_fractured,0.8818,Fractured,0.0274,Non_fractured,0.4177,Fractured
train,IMG0002425.jpg,Fractured,0.8686,Fractured,0.9989,Fractured,0.9558,Fractured,0.9474,Fractured
train,IMG0002426.jpg,Fractured,0.7650,Fractured,0.9988,Fractured,0.4309,Non_fractured,0.8113,Fractured
train,IMG0002427.jpg,Fractured,0.8326,Fractured,0.9991,Fractured,0.7173,Fractured,0.8743,Fractured
train,IMG0002428.jpg,Fractured,0.9506,Fractured,0.9493,Fractured,0.4977,Non_fractured,0.9345,Fractured
train,IMG0002429.jpg,Fractured,0.3217,Non_fractured,0.9860,Fractured,0.7921,Fractured,0.8171,Fractured
train,IMG0002430.jpg,Fractured,0.6233,Fractured,0.9839,Fractured,0.3645,Non_fractured,0.7091,Fractured
train,IMG0002431.jpg,Fractured,0.4585,Non_fractured,0.9755,Fractured,0.4267,Non_fractured,0.5422,Fractured
train,IMG0002432.jpg,Fractured,0.9951,Fractured,1.0000,Fractured,0.9939,Fractured,0.9969,Fractured
train,IMG0002433.jpg,Fractured,0.8444,Fractured,0.9962,Fractured,0.3312,Non_fractured,0.8579,Fractured
train,IMG0002434.jpg,Fractured,0.5932,Fractured,0.9821,Fractured,0.7783,Fractured,0.8088,Fractured
train,IMG0002435.jpg,Fractured,0.3211,Non_fractured,0.9576,Fractured,0.8524,Fractured,0.8457,Fractured
train,IMG0002436.jpg,Fractured,0.3098,Non_fractured,0.5449,Fractured,0.7984,Fractured,0.5680,Fractured
train,IMG0002437.jpg,Fractured,0.0603,Non_fractured,0.8314,Fractured,0.1812,Non_fractured,0.3723,Non_fractured
train,IMG0002438.jpg,Fractured,0.3686,Non_fractured,0.9844,Fractured,0.2089,Non_fractured,0.5309,Fractured
train,IMG0002439.jpg,Fractured,0.9952,Fractured,0.9983,Fractured,0.9922,Fractured,0.9958,Fractured
train,IMG0002440.jpg,Fractured,0.9994,Fractured,0.9981,Fractured,0.9953,Fractured,0.9978,Fractured
train,IMG0002441.jpg,Fractured,0.8030,Fractured,0.9888,Fractured,0.5118,Non_fractured,0.8384,Fractured
train,IMG0002442.jpg,Fractured,0.8976,Fractured,0.9994,Fractured,0.8970,Fractured,0.9413,Fractured
train,IMG0002443.jpg,Fractured,0.9151,Fractured,0.9990,Fractured,0.7516,Fractured,0.9087,Fractured
train,IMG0002444.jpg,Fractured,0.9963,Fractured,0.9994,Fractured,0.8707,Fractured,0.9650,Fractured
train,IMG0002445.jpg,Fractured,0.7998,Fractured,0.9913,Fractured,0.9771,Fractured,0.9284,Fractured
train,IMG0002446.jpg,Fractured,0.8208,Fractured,0.9977,Fractured,0.8761,Fractured,0.9113,Fractured
train,IMG0002447.jpg,Fractured,0.9688,Fractured,0.9997,Fractured,0.6869,Fractured,0.9088,Fractured
train,IMG0002448.jpg,Fractured,0.9940,Fractured,0.9997,Fractured,0.9814,Fractured,0.9932,Fractured
train,IMG0002449.jpg,Fractured,0.8412,Fractured,0.9870,Fractured,0.8265,Fractured,0.9002,Fractured
train,IMG0002450.jpg,Fractured,0.9924,Fractured,0.9994,Fractured,0.9219,Fractured,0.9771,Fractured
train,IMG0002451.jpg,Fractured,0.6839,Fractured,0.5459,Fractured,0.2868,Non_fractured,0.5929,Fractured
train,IMG0002452.jpg,Fractured,0.0159,Non_fractured,0.9933,Fractured,0.0769,Non_fractured,0.7028,Fractured
train,IMG0002453.jpg,Fractured,0.9993,Fractured,0.9998,Fractured,0.9974,Fractured,0.9990,Fractured
train,IMG0002454.jpg,Fractured,0.9982,Fractured,0.9998,Fractured,0.9894,Fractured,0.9966,Fractured
train,IMG0002455.jpg,Fractured,0.9884,Fractured,0.9993,Fractured,0.9832,Fractured,0.9917,Fractured
train,IMG0002456.jpg,Fractured,0.9764,Fractured,0.9999,Fractured,0.9436,Fractured,0.9780,Fractured
train,IMG0002457.jpg,Fractured,0.8018,Fractured,0.9997,Fractured,0.7699,Fractured,0.8787,Fractured
train,IMG0002458.jpg,Fractured,0.9978,Fractured,0.9999,Fractured,0.9960,Fractured,0.9982,Fractured
train,IMG0002459.jpg,Fractured,0.9741,Fractured,0.9994,Fractured,0.9968,Fractured,0.9909,Fractured
train,IMG0002460.jpg,Fractured,0.8141,Fractured,0.9996,Fractured,0.5871,Fractured,0.9107,Fractured
train,IMG0002461.jpg,Fractured,0.9886,Fractured,0.9984,Fractured,0.7518,Fractured,0.9312,Fractured
train,IMG0002462.jpg,Fractured,0.3572,Non_fractured,0.9993,Fractured,0.9343,Fractured,0.9118,Fractured
train,IMG0002463.jpg,Fractured,0.9847,Fractured,0.9999,Fractured,0.9317,Fractured,0.9775,Fractured
train,IMG0002464.jpg,Fractured,0.5989,Fractured,0.9016,Fractured,0.5700,Fractured,0.6441,Fractured
train,IMG0002465.jpg,Fractured,0.7749,Fractured,0.9909,Fractured,0.4266,Non_fractured,0.8155,Fractured
train,IMG0002466.jpg,Fractured,0.6732,Fractured,0.9782,Fractured,0.5641,Fractured,0.6890,Fractured
train,IMG0002467.jpg,Fractured,0.8542,Fractured,0.9988,Fractured,0.8144,Fractured,0.9061,Fractured
train,IMG0002468.jpg,Fractured,0.8724,Fractured,0.9995,Fractured,0.8753,Fractured,0.9279,Fractured
train,IMG0002469.jpg,Fractured,0.6304,Fractured,0.9993,Fractured,0.7958,Fractured,0.8322,Fractured
train,IMG0002470.jpg,Fractured,0.8868,Fractured,0.9973,Fractured,0.9631,Fractured,0.9542,Fractured
train,IMG0002471.jpg,Fractured,0.9995,Fractured,0.9998,Fractured,0.9809,Fractured,0.9948,Fractured
train,IMG0002472.jpg,Fractured,0.9993,Fractured,0.9999,Fractured,0.9984,Fractured,0.9993,Fractured
train,IMG0002473.jpg,Fractured,0.9927,Fractured,0.9973,Fractured,0.9878,Fractured,0.9934,Fractured
train,IMG0002474.jpg,Fractured,1.0000,Fractured,0.9999,Fractured,0.9975,Fractured,0.9993,Fractured
train,IMG0002475.jpg,Fractured,0.9999,Fractured,0.9999,Fractured,0.9923,Fractured,0.9979,Fractured
train,IMG0002476.jpg,Fractured,0.9870,Fractured,0.9998,Fractured,0.9796,Fractured,0.9906,Fractured
train,IMG0002477.jpg,Fractured,0.9079,Fractured,0.9974,Fractured,0.8969,Fractured,0.9436,Fractured
train,IMG0002478.jpg,Fractured,0.8208,Fractured,0.9986,Fractured,0.6574,Fractured,0.8549,Fractured
train,IMG0002479.jpg,Fractured,0.9075,Fractured,0.9932,Fractured,0.7434,Fractured,0.9017,Fractured
train,IMG0002480.jpg,Fractured,0.9930,Fractured,0.9967,Fractured,0.9780,Fractured,0.9907,Fractured
train,IMG0002481.jpg,Fractured,0.3312,Non_fractured,0.9948,Fractured,0.0686,Non_fractured,0.5011,Fractured
train,IMG0002482.jpg,Fractured,0.6230,Fractured,0.9614,Fractured,0.6641,Fractured,0.7009,Fractured
train,IMG0002483.jpg,Fractured,0.9688,Fractured,0.9977,Fractured,0.8714,Fractured,0.9560,Fractured
train,IMG0002484.jpg,Fractured,0.7965,Fractured,0.9881,Fractured,0.6622,Fractured,0.8441,Fractured
train,IMG0002485.jpg,Fractured,0.9943,Fractured,0.9994,Fractured,0.9895,Fractured,0.9952,Fractured
train,IMG0002486.jpg,Fractured,0.8728,Fractured,0.9990,Fractured,0.7487,Fractured,0.8949,Fractured
train,IMG0002487.jpg,Fractured,0.9525,Fractured,0.9998,Fractured,0.9233,Fractured,0.9653,Fractured
train,IMG0002488.jpg,Fractured,0.9570,Fractured,0.9999,Fractured,0.9268,Fractured,0.9676,Fractured
train,IMG0002489.jpg,Fractured,0.6880,Fractured,0.9816,Fractured,0.3603,Non_fractured,0.7513,Fractured
train,IMG0002490.jpg,Fractured,0.2329,Non_fractured,0.9973,Fractured,0.7006,Fractured,0.7574,Fractured
train,IMG0002491.jpg,Fractured,0.7367,Fractured,0.9996,Fractured,0.8955,Fractured,0.8912,Fractured
train,IMG0002492.jpg,Fractured,0.9620,Fractured,0.9996,Fractured,0.9425,Fractured,0.9731,Fractured
train,IMG0002493.jpg,Fractured,0.2904,Non_fractured,0.9790,Fractured,0.4415,Non_fractured,0.5957,Fractured
train,IMG0002494.jpg,Fractured,0.5792,Fractured,0.9921,Fractured,0.7479,Fractured,0.7184,Fractured
train,IMG0002495.jpg,Fractured,0.8010,Fractured,0.9878,Fractured,0.9606,Fractured,0.9229,Fractured
train,IMG0002496.jpg,Fractured,0.9369,Fractured,0.9968,Fractured,0.9610,Fractured,0.9690,Fractured
train,IMG0002497.jpg,Fractured,0.6653,Fractured,0.9641,Fractured,0.9644,Fractured,0.8718,Fractured
train,IMG0002498.jpg,Fractured,0.7704,Fractured,0.9788,Fractured,0.7739,Fractured,0.8611,Fractured
train,IMG0002499.jpg,Fractured,0.8898,Fractured,0.9997,Fractured,0.8947,Fractured,0.9384,Fractured
train,IMG0002500.jpg,Fractured,0.7766,Fractured,0.8604,Fractured,0.9831,Fractured,0.8664,Fractured
train,IMG0002501.jpg,Fractured,0.5448,Fractured,0.9992,Fractured,0.7911,Fractured,0.8370,Fractured
train,IMG0002502.jpg,Fractured,0.6885,Fractured,0.9992,Fractured,0.7917,Fractured,0.8491,Fractured
train,IMG0002503.jpg,Fractured,0.6329,Fractured,0.9992,Fractured,0.9325,Fractured,0.9594,Fractured
train,IMG0002504.jpg,Fractured,0.9312,Fractured,0.9858,Fractured,0.7261,Fractured,0.9014,Fractured
train,IMG0002505.jpg,Fractured,0.7635,Fractured,0.9986,Fractured,0.6765,Fractured,0.8421,Fractured
train,IMG0002506.jpg,Fractured,0.9597,Fractured,0.9997,Fractured,0.8819,Fractured,0.9567,Fractured
train,IMG0002507.jpg,Fractured,0.8385,Fractured,0.9990,Fractured,0.9355,Fractured,0.9328,Fractured
train,IMG0002508.jpg,Fractured,0.8640,Fractured,0.9961,Fractured,0.9627,Fractured,0.9466,Fractured
train,IMG0002509.jpg,Fractured,0.9646,Fractured,0.9978,Fractured,0.4282,Non_fractured,0.9651,Fractured
train,IMG0002510.jpg,Fractured,1.0000,Fractured,0.9996,Fractured,0.9842,Fractured,0.9957,Fractured
train,IMG0002511.jpg,Fractured,0.9987,Fractured,0.9995,Fractured,0.9962,Fractured,0.9984,Fractured
train,IMG0002512.jpg,Fractured,0.9958,Fractured,1.0000,Fractured,0.9551,Fractured,0.9870,Fractured
train,IMG0002513.jpg,Fractured,0.9227,Fractured,0.9999,Fractured,0.9953,Fractured,0.9748,Fractured
train,IMG0002514.jpg,Fractured,0.9999,Fractured,0.9997,Fractured,0.9709,Fractured,0.9923,Fractured
train,IMG0002515.jpg,Fractured,1.0000,Fractured,1.0000,Fractured,0.9969,Fractured,0.9992,Fractured
train,IMG0002516.jpg,Fractured,0.7695,Fractured,0.9985,Fractured,0.8742,Fractured,0.8953,Fractured
train,IMG0002517.jpg,Fractured,0.7023,Fractured,0.9997,Fractured,0.6718,Fractured,0.8224,Fractured
train,IMG0002518.jpg,Fractured,0.9277,Fractured,0.9984,Fractured,0.8978,Fractured,0.9504,Fractured
train,IMG0002519.jpg,Fractured,0.9565,Fractured,0.9995,Fractured,0.2753,Non_fractured,0.9075,Fractured
train,IMG0002520.jpg,Fractured,0.9990,Fractured,0.9998,Fractured,0.9650,Fractured,0.9905,Fractured
train,IMG0002521.jpg,Fractured,0.9986,Fractured,0.9996,Fractured,0.9922,Fractured,0.9974,Fractured
train,IMG0002522.jpg,Fractured,0.9668,Fractured,0.9993,Fractured,0.9826,Fractured,0.9849,Fractured
train,IMG0002523.jpg,Fractured,0.9487,Fractured,0.9848,Fractured,0.6650,Fractured,0.8905,Fractured
train,IMG0002524.jpg,Fractured,0.8966,Fractured,0.9999,Fractured,0.9400,Fractured,0.9524,Fractured
train,IMG0002525.jpg,Fractured,0.8162,Fractured,0.9999,Fractured,0.4956,Non_fractured,0.8494,Fractured
train,IMG0002526.jpg,Fractured,0.9999,Fractured,0.9996,Fractured,0.9944,Fractured,0.9983,Fractured
train,IMG0002527.jpg,Fractured,0.9994,Fractured,0.9999,Fractured,0.9791,Fractured,0.9943,Fractured
train,IMG0002528.jpg,Fractured,0.9860,Fractured,0.9999,Fractured,0.9976,Fractured,0.9950,Fractured
train,IMG0002529.jpg,Fractured,0.1201,Non_fractured,0.9684,Fractured,0.3486,Non_fractured,0.5224,Fractured
train,IMG0002530.jpg,Fractured,0.0575,Non_fractured,0.9407,Fractured,0.0651,Non_fractured,0.6716,Fractured
train,IMG0002531.jpg,Fractured,0.9619,Fractured,0.9998,Fractured,0.5772,Fractured,0.9702,Fractured
train,IMG0002532.jpg,Fractured,0.9068,Fractured,0.9987,Fractured,0.7608,Fractured,0.9084,Fractured
train,IMG0002533.jpg,Fractured,0.3777,Non_fractured,0.2910,Fractured,0.0946,Non_fractured,0.2667,Non_fractured
train,IMG0002534.jpg,Fractured,0.4691,Non_fractured,0.4126,Fractured,0.2642,Non_fractured,0.3915,Non_fractured
train,IMG0002535.jpg,Fractured,0.5277,Fractured,0.9985,Fractured,0.4877,Non_fractured,0.5999,Fractured
train,IMG0002536.jpg,Fractured,0.9668,Fractured,0.9914,Fractured,0.9701,Fractured,0.9782,Fractured
train,IMG0002537.jpg,Fractured,0.9691,Fractured,1.0000,Fractured,0.8038,Fractured,0.9394,Fractured
train,IMG0002538.jpg,Fractured,0.5322,Fractured,0.8912,Fractured,0.5573,Fractured,0.6079,Fractured
train,IMG0002539.jpg,Fractured,0.2278,Non_fractured,0.9831,Fractured,0.4128,Non_fractured,0.5745,Fractured
train,IMG0002540.jpg,Fractured,0.8947,Fractured,0.9996,Fractured,0.8847,Fractured,0.9373,Fractured
train,IMG0002541.jpg,Fractured,0.8970,Fractured,0.9997,Fractured,0.9069,Fractured,0.9438,Fractured
train,IMG0002542.jpg,Fractured,0.8936,Fractured,0.9996,Fractured,0.9577,Fractured,0.9559,Fractured
train,IMG0002543.jpg,Fractured,0.9463,Fractured,0.9985,Fractured,0.6635,Fractured,0.8952,Fractured
train,IMG0002544.jpg,Fractured,0.7218,Fractured,0.9882,Fractured,0.7369,Fractured,0.8404,Fractured
train,IMG0002545.jpg,Fractured,0.9893,Fractured,0.9957,Fractured,0.4953,Non_fractured,0.9761,Fractured
train,IMG0002546.jpg,Fractured,0.7481,Fractured,0.9948,Fractured,0.4198,Non_fractured,0.7983,Fractured
train,IMG0002547.jpg,Fractured,0.3972,Non_fractured,0.9575,Fractured,0.8147,Fractured,0.8279,Fractured
train,IMG0002548.jpg,Fractured,0.6715,Fractured,0.9955,Fractured,0.7342,Fractured,0.8273,Fractured
train,IMG0002549.jpg,Fractured,0.5747,Fractured,1.0000,Fractured,0.7190,Fractured,0.7070,Fractured
train,IMG0002550.jpg,Fractured,0.8687,Fractured,0.9995,Fractured,0.8016,Fractured,0.9076,Fractured
train,IMG0002551.jpg,Fractured,0.2478,Non_fractured,0.9391,Fractured,0.3200,Non_fractured,0.5051,Fractured
train,IMG0002552.jpg,Fractured,0.2705,Non_fractured,0.8790,Fractured,0.7855,Fractured,0.7763,Fractured
train,IMG0002553.jpg,Fractured,0.5643,Fractured,0.9980,Fractured,0.8879,Fractured,0.9397,Fractured
train,IMG0002556.jpg,Fractured,0.8584,Fractured,0.9997,Fractured,0.8605,Fractured,0.9198,Fractured
train,IMG0002557.jpg,Fractured,0.3622,Non_fractured,0.9465,Fractured,0.8954,Fractured,0.8719,Fractured
train,IMG0002558.jpg,Fractured,0.5246,Non_fractured,0.8295,Fractured,0.6793,Fractured,0.6961,Fractured
train,IMG0002559.jpg,Fractured,0.9915,Fractured,0.9978,Fractured,0.8498,Fractured,0.9574,Fractured
train,IMG0002560.jpg,Fractured,0.9272,Fractured,0.9982,Fractured,0.8723,Fractured,0.9435,Fractured
train,IMG0002561.jpg,Fractured,0.7143,Fractured,0.9871,Fractured,0.5668,Fractured,0.7099,Fractured
train,IMG0002562.jpg,Fractured,0.9846,Fractured,0.9986,Fractured,0.9300,Fractured,0.9764,Fractured
train,IMG0002563.jpg,Fractured,0.9986,Fractured,0.9996,Fractured,0.9707,Fractured,0.9918,Fractured
train,IMG0002564.jpg,Fractured,0.9945,Fractured,1.0000,Fractured,0.9982,Fractured,0.9978,Fractured
train,IMG0002565.jpg,Fractured,0.9957,Fractured,0.9997,Fractured,0.9812,Fractured,0.9937,Fractured
train,IMG0002566.jpg,Fractured,0.9285,Fractured,0.9928,Fractured,0.9811,Fractured,0.9699,Fractured
train,IMG0002567.jpg,Fractured,0.9404,Fractured,0.9995,Fractured,0.9171,Fractured,0.9598,Fractured
train,IMG0002568.jpg,Fractured,0.9175,Fractured,0.9987,Fractured,0.6741,Fractured,0.8892,Fractured
train,IMG0002569.jpg,Fractured,0.9581,Fractured,0.9998,Fractured,0.9950,Fractured,0.9856,Fractured
train,IMG0002570.jpg,Fractured,0.6485,Fractured,0.9932,Fractured,0.8723,Fractured,0.8551,Fractured
train,IMG0002571.jpg,Fractured,0.9980,Fractured,1.0000,Fractured,0.9986,Fractured,0.9990,Fractured
train,IMG0002572.jpg,Fractured,0.9974,Fractured,0.9725,Fractured,0.9705,Fractured,0.9797,Fractured
train,IMG0002573.jpg,Fractured,0.9682,Fractured,0.9960,Fractured,0.8507,Fractured,0.9496,Fractured
train,IMG0002574.jpg,Fractured,0.9598,Fractured,0.9824,Fractured,0.9514,Fractured,0.9674,Fractured
train,IMG0002575.jpg,Fractured,0.9710,Fractured,0.9998,Fractured,0.9618,Fractured,0.9810,Fractured
train,IMG0002576.jpg,Fractured,0.9981,Fractured,0.9995,Fractured,0.9735,Fractured,0.9923,Fractured
train,IMG0002577.jpg,Fractured,0.4928,Non_fractured,0.9740,Fractured,0.7643,Fractured,0.8088,Fractured
train,IMG0002578.jpg,Fractured,0.9429,Fractured,0.9921,Fractured,0.9780,Fractured,0.9732,Fractured
train,IMG0002579.jpg,Fractured,0.5387,Fractured,0.9869,Fractured,0.9418,Fractured,0.9514,Fractured
train,IMG0002580.jpg,Fractured,0.9796,Fractured,0.9972,Fractured,0.8630,Fractured,0.9568,Fractured
train,IMG0002581.jpg,Fractured,0.9996,Fractured,0.9971,Fractured,0.9946,Fractured,0.9972,Fractured
train,IMG0002582.jpg,Fractured,0.9988,Fractured,0.9995,Fractured,0.9921,Fractured,0.9974,Fractured
train,IMG0002583.jpg,Fractured,0.8278,Fractured,0.9649,Fractured,0.5761,Fractured,0.8963,Fractured
train,IMG0002584.jpg,Fractured,0.8396,Fractured,0.9977,Fractured,0.9844,Fractured,0.9453,Fractured
train,IMG0002585.jpg,Fractured,0.9993,Fractured,0.9999,Fractured,0.8847,Fractured,0.9698,Fractured
train,IMG0002586.jpg,Fractured,0.9998,Fractured,0.9994,Fractured,0.9832,Fractured,0.9953,Fractured
train,IMG0002587.jpg,Fractured,0.2039,Non_fractured,0.9974,Fractured,0.6007,Fractured,0.6934,Fractured
train,IMG0002588.jpg,Fractured,0.9677,Fractured,0.9999,Fractured,0.8726,Fractured,0.9568,Fractured
train,IMG0002589.jpg,Fractured,0.7167,Fractured,0.9686,Fractured,0.6147,Fractured,0.7987,Fractured
train,IMG0002590.jpg,Fractured,0.2170,Non_fractured,0.4259,Fractured,0.8701,Fractured,0.4781,Fractured
train,IMG0002591.jpg,Fractured,0.7582,Fractured,0.9989,Fractured,0.9034,Fractured,0.8996,Fractured
train,IMG0002592.jpg,Fractured,0.0439,Non_fractured,0.9990,Fractured,0.3053,Non_fractured,0.4994,Fractured
